,1,2,3,4,5,6,7,8
37,1005.218274111664,1.6855087358773029,1.6855087358773029,1.6855087358773029,1.6855087358773029,1.6855087358773029,1.6855087358773029,1.6855087358773029
38,1065.1999999999641,2240.5370631269984,2240.5370631269984,2240.5370631269984,2240.5370631269984,2240.5370631269984,2240.5370631269984,2240.5370631269984
39,2623.192660550466,-1001.8265756724646,-1001.8265756724646,-1001.8265756724646,-1001.8265756724646,-1001.8265756724646,-1001.8265756724646,-1001.8265756724646
40,214.87058823530253,-308.500940832101,-308.500940832101,-308.500940832101,-308.500940832101,-308.500940832101,-308.500940832101,-308.500940832101
41,442.6136363636364,-1113.4504515964807,-1113.4504515964807,-1113.4504515964807,-1113.4504515964807,-1113.4504515964807,-1113.4504515964807,-1113.4504515964807
42,-1767.1631799163285,-1475.3781106547683,-1475.3781106547683,-1475.3781106547683,-1475.3781106547683,-1475.3781106547683,-1475.3781106547683,-1475.3781106547683
43,-1714.20814479641,792.1395437503943,792.1395437503943,792.1395437503943,792.1395437503943,792.1395437503943,792.1395437503943,792.1395437503943
44,2436.9333333333348,1422.2652058934452,1422.2652058934452,1422.2652058934452,1422.2652058934452,1422.2652058934452,1422.2652058934452,1422.2652058934452
45,1024.0487804878067,1907.6716241650447,1907.6716241650447,1907.6716241650447,1907.6716241650447,1907.6716241650447,1907.6716241650447,1907.6716241650447
46,1078.6493506493402,369.72622256446385,369.72622256446385,369.72622256446385,369.72622256446385,369.72622256446385,369.72622256446385,369.72622256446385
47,-284.25465838504607,280.1998921445465,280.1998921445465,280.1998921445465,280.1998921445465,280.1998921445465,280.1998921445465,280.1998921445465
48,331.37642585550117,42.55404596445451,42.55404596445451,42.55404596445451,42.55404596445451,42.55404596445451,42.55404596445451,42.55404596445451
49,-443.015564202363,889.8952414772433,889.8952414772433,889.8952414772433,889.8952414772433,889.8952414772433,889.8952414772433,889.8952414772433
50,733.5708154506624,653.8282219570643,653.8282219570643,653.8282219570643,653.8282219570643,653.8282219570643,653.8282219570643,653.8282219570643
51,599.1258741258813,637.8471130287969,637.8471130287969,637.8471130287969,637.8471130287969,637.8471130287969,637.8471130287969,637.8471130287969
52,939.1434599155568,-579.3366752910406,-579.3366752910406,-579.3366752910406,-579.3366752910406,-579.3366752910406,-579.3366752910406,-579.3366752910406
53,-701.6730769230379,-318.8105247391561,-318.8105247391561,-318.8105247391561,-318.8105247391561,-318.8105247391561,-318.8105247391561,-318.8105247391561
54,-653.0487804878177,-1016.1512894841638,-1016.1512894841638,-1016.1512894841638,-1016.1512894841638,-1016.1512894841638,-1016.1512894841638,-1016.1512894841638
55,1771.340000000005,542.3018800993465,542.3018800993465,542.3018800993465,542.3018800993465,542.3018800993465,542.3018800993465,542.3018800993465
56,1827.258485639678,2401.9838656948755,2401.9838656948755,2401.9838656948755,2401.9838656948755,2401.9838656948755,2401.9838656948755,2401.9838656948755
57,2645.355263157899,-1058.9473361568898,-1058.9473361568898,-1058.9473361568898,-1058.9473361568898,-1058.9473361568898,-1058.9473361568898,-1058.9473361568898
58,-1590.1308900523395,1449.4794564553767,1449.4794564553767,1449.4794564553767,1449.4794564553767,1449.4794564553767,1449.4794564553767,1449.4794564553767
59,3183.1830238726743,-1956.095763869933,-1956.095763869933,-1956.095763869933,-1956.095763869933,-1956.095763869933,-1956.095763869933,-1956.095763869933
60,-2077.9970760234114,-747.5953391593924,-747.5953391593924,-747.5953391593924,-747.5953391593924,-747.5953391593924,-747.5953391593924,-747.5953391593924
61,-858.9928057554339,1605.96873519662,1605.96873519662,1605.96873519662,1605.96873519662,1605.96873519662,1605.96873519662,1605.96873519662
62,1468.0344827586005,1972.087653916108,1972.087653916108,1972.087653916108,1972.087653916108,1972.087653916108,1972.087653916108,1972.087653916108
63,1650.2722772276643,-1818.4428225395386,-1818.4428225395386,-1818.4428225395386,-1818.4428225395386,-1818.4428225395386,-1818.4428225395386,-1818.4428225395386
64,-2691.3983402489125,-2015.6298063316096,-2015.6298063316096,-2015.6298063316096,-2015.6298063316096,-2015.6298063316096,-2015.6298063316096,-2015.6298063316096
65,-2668.6402640263855,266.2665331877134,266.2665331877134,266.2665331877134,266.2665331877134,266.2665331877134,266.2665331877134,266.2665331877134
66,354.95924764893954,3114.4363423547347,3114.4363423547347,3114.4363423547347,3114.4363423547347,3114.4363423547347,3114.4363423547347,3114.4363423547347
67,3751.8466101694803,-2939.105200005195,-2939.105200005195,-2939.105200005195,-2939.105200005195,-2939.105200005195,-2939.105200005195,-2939.105200005195
68,-1662.7566248256642,-2854.866363799589,-2854.866363799589,-2854.866363799589,-2854.866363799589,-2854.866363799589,-2854.866363799589,-2854.866363799589
69,-3484.3949870354304,-2308.576143173825,-2308.576143173825,-2308.576143173825,-2308.576143173825,-2308.576143173825,-2308.576143173825,-2308.576143173825
70,-1609.8030495552457,1768.5453846449527,1768.5453846449527,1768.5453846449527,1768.5453846449527,1768.5453846449527,1768.5453846449527,1768.5453846449527
71,-1129.1090909090638,-2892.85780622063,-2892.85780622063,-2892.85780622063,-2892.85780622063,-2892.85780622063,-2892.85780622063,-2892.85780622063
72,-3348.563600782742,-2085.1311953352865,-2085.1311953352865,-2085.1311953352865,-2085.1311953352865,-2085.1311953352865,-2085.1311953352865,-2085.1311953352865
73,-1961.818181818195,-98.03438972334935,-98.03438972334935,-98.03438972334935,-98.03438972334935,-98.03438972334935,-98.03438972334935,-98.03438972334935
74,1076.8820224719177,1161.4812100910701,1161.4812100910701,1161.4812100910701,1161.4812100910701,1161.4812100910701,1161.4812100910701,1161.4812100910701
75,290.2659574468096,2096.9758533669687,2096.9758533669687,2096.9758533669687,2096.9758533669687,2096.9758533669687,2096.9758533669687,2096.9758533669687
76,782.807017543851,155.21710563586174,155.21710563586174,155.21710563586174,155.21710563586174,155.21710563586174,155.21710563586174,155.21710563586174
77,-821.0863095237878,877.9431745673987,877.9431745673987,877.9431745673987,877.9431745673987,877.9431745673987,877.9431745673987,877.9431745673987
78,89.82456140352998,167.39642481593978,167.39642481593978,167.39642481593978,167.39642481593978,167.39642481593978,167.39642481593978,167.39642481593978
79,364.3733333333457,-2382.24607851632,-2382.24607851632,-2382.24607851632,-2382.24607851632,-2382.24607851632,-2382.24607851632,-2382.24607851632
80,-2364.326777609683,-2314.497391304377,-2314.497391304377,-2314.497391304377,-2314.497391304377,-2314.497391304377,-2314.497391304377,-2314.497391304377
81,-1777.1025056947472,-769.9665212538955,-769.9665212538955,-769.9665212538955,-769.9665212538955,-769.9665212538955,-769.9665212538955,-769.9665212538955
82,-1750.221238938009,1776.9661883790354,1776.9661883790354,1776.9661883790354,1776.9661883790354,1776.9661883790354,1776.9661883790354,1776.9661883790354
83,2073.396226415147,493.5315899097529,493.5315899097529,493.5315899097529,493.5315899097529,493.5315899097529,493.5315899097529,493.5315899097529
84,890.7540983606401,-2066.084630051051,-2066.084630051051,-2066.084630051051,-2066.084630051051,-2066.084630051051,-2066.084630051051,-2066.084630051051
85,-1841.0144628099251,1478.2708352893276,1478.2708352893276,1478.2708352893276,1478.2708352893276,1478.2708352893276,1478.2708352893276,1478.2708352893276
86,2515.710059171607,1541.14660182178,1541.14660182178,1541.14660182178,1541.14660182178,1541.14660182178,1541.14660182178,1541.14660182178
87,1721.4969325153183,-70.11181064438605,-70.11181064438605,-70.11181064438605,-70.11181064438605,-70.11181064438605,-70.11181064438605,-70.11181064438605
88,899.3413654619015,-1156.84801896379,-1156.84801896379,-1156.84801896379,-1156.84801896379,-1156.84801896379,-1156.84801896379,-1156.84801896379
89,-1026.994285714262,313.34632537113146,313.34632537113146,313.34632537113146,313.34632537113146,313.34632537113146,313.34632537113146,313.34632537113146
90,861.9421965317739,1057.6678606879343,1057.6678606879343,1057.6678606879343,1057.6678606879343,1057.6678606879343,1057.6678606879343,1057.6678606879343
91,2029.6984924622218,973.3167144165097,973.3167144165097,973.3167144165097,973.3167144165097,973.3167144165097,973.3167144165097,973.3167144165097
92,2116.2397476340707,-1936.7746709490702,-1936.7746709490702,-1936.7746709490702,-1936.7746709490702,-1936.7746709490702,-1936.7746709490702,-1936.7746709490702
93,-1838.8157894737246,-1355.7482609612102,-1355.7482609612102,-1355.7482609612102,-1355.7482609612102,-1355.7482609612102,-1355.7482609612102,-1355.7482609612102
94,-1149.679487179449,2431.6593233019935,2431.6593233019935,2431.6593233019935,2431.6593233019935,2431.6593233019935,2431.6593233019935,2431.6593233019935
95,3036.612903225799,590.9710978137722,590.9710978137722,590.9710978137722,590.9710978137722,590.9710978137722,590.9710978137722,590.9710978137722
96,187.26970954357293,1596.3392359729826,1596.3392359729826,1596.3392359729826,1596.3392359729826,1596.3392359729826,1596.3392359729826,1596.3392359729826
97,1178.9526627218388,-1312.3593387074152,-1312.3593387074152,-1312.3593387074152,-1312.3593387074152,-1312.3593387074152,-1312.3593387074152,-1312.3593387074152
98,-2018.8825910931646,-1370.7746673661288,-1370.7746673661288,-1370.7746673661288,-1370.7746673661288,-1370.7746673661288,-1370.7746673661288,-1370.7746673661288
99,-198.77070063686432,2181.1774135283763,2181.1774135283763,2181.1774135283763,2181.1774135283763,2181.1774135283763,2181.1774135283763,2181.1774135283763
100,2582.706293706314,-381.2892613560225,-381.2892613560225,-381.2892613560225,-381.2892613560225,-381.2892613560225,-381.2892613560225,-381.2892613560225
101,1082.3471074380386,-1730.2468352259123,-1730.2468352259123,-1730.2468352259123,-1730.2468352259123,-1730.2468352259123,-1730.2468352259123,-1730.2468352259123
102,-995.469387755105,1678.3403948497828,1678.3403948497828,1678.3403948497828,1678.3403948497828,1678.3403948497828,1678.3403948497828,1678.3403948497828
103,1988.1250000000605,-1245.2492877493128,-1245.2492877493128,-1245.2492877493128,-1245.2492877493128,-1245.2492877493128,-1245.2492877493128,-1245.2492877493128
104,-159.52095808380363,1802.6068491102114,1802.6068491102114,1802.6068491102114,1802.6068491102114,1802.6068491102114,1802.6068491102114,1802.6068491102114
105,1696.0975609755765,801.58720017934,801.58720017934,801.58720017934,801.58720017934,801.58720017934,801.58720017934,801.58720017934
106,981.9595959595645,-224.50933809390673,-224.50933809390673,-224.50933809390673,-224.50933809390673,-224.50933809390673,-224.50933809390673,-224.50933809390673
107,-1441.0411764706118,-1965.11017552426,-1965.11017552426,-1965.11017552426,-1965.11017552426,-1965.11017552426,-1965.11017552426,-1965.11017552426
108,-2004.8474576271428,-445.4505673194902,-445.4505673194902,-445.4505673194902,-445.4505673194902,-445.4505673194902,-445.4505673194902,-445.4505673194902
109,51.49775784748617,285.227356651956,285.227356651956,285.227356651956,285.227356651956,285.227356651956,285.227356651956,285.227356651956
110,812.1250000000093,-442.7398907756307,-442.7398907756307,-442.7398907756307,-442.7398907756307,-442.7398907756307,-442.7398907756307,-442.7398907756307
111,152.51131221715298,-2903.168067226886,-2903.168067226886,-2903.168067226886,-2903.168067226886,-2903.168067226886,-2903.168067226886,-2903.168067226886
112,-2913.411594202893,-889.7883929279108,-889.7883929279108,-889.7883929279108,-889.7883929279108,-889.7883929279108,-889.7883929279108,-889.7883929279108
113,-14.396946564872328,-633.6357817853278,-633.6357817853278,-633.6357817853278,-633.6357817853278,-633.6357817853278,-633.6357817853278,-633.6357817853278
114,-1172.1263157894557,1705.664077289589,1705.664077289589,1705.664077289589,1705.664077289589,1705.664077289589,1705.664077289589,1705.664077289589
115,2005.4355828220887,-2230.586173674736,-2230.586173674736,-2230.586173674736,-2230.586173674736,-2230.586173674736,-2230.586173674736,-2230.586173674736
116,-2725.3163265305902,2434.6515775034118,2434.6515775034118,2434.6515775034118,2434.6515775034118,2434.6515775034118,2434.6515775034118,2434.6515775034118
117,2061.0000000000323,-2021.1862542186489,-2021.1862542186489,-2021.1862542186489,-2021.1862542186489,-2021.1862542186489,-2021.1862542186489,-2021.1862542186489
118,-2995.4077834179407,-1875.9456000658683,-1875.9456000658683,-1875.9456000658683,-1875.9456000658683,-1875.9456000658683,-1875.9456000658683,-1875.9456000658683
119,-2191.6808510638184,1066.0256628557704,1066.0256628557704,1066.0256628557704,1066.0256628557704,1066.0256628557704,1066.0256628557704,1066.0256628557704
120,588.1502890173551,1678.4459123012114,1678.4459123012114,1678.4459123012114,1678.4459123012114,1678.4459123012114,1678.4459123012114,1678.4459123012114
121,2025.736986301394,-1145.8252625708337,-1145.8252625708337,-1145.8252625708337,-1145.8252625708337,-1145.8252625708337,-1145.8252625708337,-1145.8252625708337
122,-232.95299145298463,3242.117871846081,3242.117871846081,3242.117871846081,3242.117871846081,3242.117871846081,3242.117871846081,3242.117871846081
123,1893.4500000000023,2431.0234743541364,2431.0234743541364,2431.0234743541364,2431.0234743541364,2431.0234743541364,2431.0234743541364,2431.0234743541364
124,1213.6907216494517,2117.7176470588383,2117.7176470588383,2117.7176470588383,2117.7176470588383,2117.7176470588383,2117.7176470588383,2117.7176470588383
125,2421.5931818181266,-1397.81260325702,-1397.81260325702,-1397.81260325702,-1397.81260325702,-1397.81260325702,-1397.81260325702,-1397.81260325702
126,-2277.3084112149168,155.6510300045622,155.6510300045622,155.6510300045622,155.6510300045622,155.6510300045622,155.6510300045622,155.6510300045622
127,2589.7349397590065,-1998.0197073008555,-1998.0197073008555,-1998.0197073008555,-1998.0197073008555,-1998.0197073008555,-1998.0197073008555,-1998.0197073008555
128,-2672.0245398773163,-828.0902687673394,-828.0902687673394,-828.0902687673394,-828.0902687673394,-828.0902687673394,-828.0902687673394,-828.0902687673394
129,-718.8856088561304,1880.0790649707562,1880.0790649707562,1880.0790649707562,1880.0790649707562,1880.0790649707562,1880.0790649707562,1880.0790649707562
130,2019.6941896024282,1380.5480755452252,1380.5480755452252,1380.5480755452252,1380.5480755452252,1380.5480755452252,1380.5480755452252,1380.5480755452252
131,1933.3039215686472,964.2547934699313,964.2547934699313,964.2547934699313,964.2547934699313,964.2547934699313,964.2547934699313,964.2547934699313
132,2052.133704735383,918.7597158378443,918.7597158378443,918.7597158378443,918.7597158378443,918.7597158378443,918.7597158378443,918.7597158378443
133,1794.043902439035,-313.31606578702133,-313.31606578702133,-313.31606578702133,-313.31606578702133,-313.31606578702133,-313.31606578702133,-313.31606578702133
134,-1321.8217054263916,-287.9436619718471,-287.9436619718471,-287.9436619718471,-287.9436619718471,-287.9436619718471,-287.9436619718471,-287.9436619718471
135,0.0,509.0979095254279,509.0979095254279,509.0979095254279,509.0979095254279,509.0979095254279,509.0979095254279,509.0979095254279
136,1253.4736842105765,589.107344632778,589.107344632778,589.107344632778,589.107344632778,589.107344632778,589.107344632778,589.107344632778
137,1404.2547169811405,755.5690289092107,755.5690289092107,755.5690289092107,755.5690289092107,755.5690289092107,755.5690289092107,755.5690289092107
138,2540.323076923086,-1816.3315842796887,-1816.3315842796887,-1816.3315842796887,-1816.3315842796887,-1816.3315842796887,-1816.3315842796887,-1816.3315842796887
139,-2115.3716632443848,-1128.6431723461465,-1128.6431723461465,-1128.6431723461465,-1128.6431723461465,-1128.6431723461465,-1128.6431723461465,-1128.6431723461465
140,-2276.999999999979,-912.3551751888061,-912.3551751888061,-912.3551751888061,-912.3551751888061,-912.3551751888061,-912.3551751888061,-912.3551751888061
141,-2647.657196969674,-943.2102198661814,-943.2102198661814,-943.2102198661814,-943.2102198661814,-943.2102198661814,-943.2102198661814,-943.2102198661814
142,1433.209302325592,-797.776930198052,-797.776930198052,-797.776930198052,-797.776930198052,-797.776930198052,-797.776930198052,-797.776930198052
143,292.2037037037073,89.82149240393434,89.82149240393434,89.82149240393434,89.82149240393434,89.82149240393434,89.82149240393434,89.82149240393434
144,663.0555555555572,-542.7811681658317,-542.7811681658317,-542.7811681658317,-542.7811681658317,-542.7811681658317,-542.7811681658317,-542.7811681658317
145,-373.77889447232195,810.989010989007,810.989010989007,810.989010989007,810.989010989007,810.989010989007,810.989010989007,810.989010989007
146,1440.5775401069727,-910.6884252306359,-910.6884252306359,-910.6884252306359,-910.6884252306359,-910.6884252306359,-910.6884252306359,-910.6884252306359
147,-1156.2962962963327,-1332.5756019958255,-1332.5756019958255,-1332.5756019958255,-1332.5756019958255,-1332.5756019958255,-1332.5756019958255,-1332.5756019958255
148,-2025.8571428571065,1257.283669638708,1257.283669638708,1257.283669638708,1257.283669638708,1257.283669638708,1257.283669638708,1257.283669638708
149,2359.854545454488,-1829.1280000000334,-1829.1280000000334,-1829.1280000000334,-1829.1280000000334,-1829.1280000000334,-1829.1280000000334,-1829.1280000000334
150,-2934.7048710601666,-264.9019607842868,-264.9019607842868,-264.9019607842868,-264.9019607842868,-264.9019607842868,-264.9019607842868,-264.9019607842868
151,653.157894736903,2629.3520197856733,2629.3520197856733,2629.3520197856733,2629.3520197856733,2629.3520197856733,2629.3520197856733,2629.3520197856733
152,3365.500000000002,3438.610796526999,3438.610796526999,3438.610796526999,3438.610796526999,3438.610796526999,3438.610796526999,3438.610796526999
153,1263.0093457944206,-1357.0537791498584,-1357.0537791498584,-1357.0537791498584,-1357.0537791498584,-1357.0537791498584,-1357.0537791498584,-1357.0537791498584
154,-1959.0983606557566,640.6555405202254,640.6555405202254,640.6555405202254,640.6555405202254,640.6555405202254,640.6555405202254,640.6555405202254
155,-1145.615384615327,329.61390587944777,329.61390587944777,329.61390587944777,329.61390587944777,329.61390587944777,329.61390587944777,329.61390587944777
156,-134.41690140839714,2034.9526873580821,2034.9526873580821,2034.9526873580821,2034.9526873580821,2034.9526873580821,2034.9526873580821,2034.9526873580821
157,3078.873015873039,-82.30075769288793,-82.30075769288793,-82.30075769288793,-82.30075769288793,-82.30075769288793,-82.30075769288793,-82.30075769288793
158,1889.2634560906185,-459.2320703653966,-459.2320703653966,-459.2320703653966,-459.2320703653966,-459.2320703653966,-459.2320703653966,-459.2320703653966
159,591.4568965517165,-898.8899414690076,-898.8899414690076,-898.8899414690076,-898.8899414690076,-898.8899414690076,-898.8899414690076,-898.8899414690076
160,-711.4947368421144,-872.0120513492475,-872.0120513492475,-872.0120513492475,-872.0120513492475,-872.0120513492475,-872.0120513492475,-872.0120513492475
161,0.0,1589.802910376722,1589.802910376722,1589.802910376722,1589.802910376722,1589.802910376722,1589.802910376722,1589.802910376722
162,2369.523529411764,-1336.1830376939843,-1336.1830376939843,-1336.1830376939843,-1336.1830376939843,-1336.1830376939843,-1336.1830376939843,-1336.1830376939843
163,-2823.1439114391173,-1244.1109037806452,-1244.1109037806452,-1244.1109037806452,-1244.1109037806452,-1244.1109037806452,-1244.1109037806452,-1244.1109037806452
164,-2206.917322834614,2357.3560232094687,2357.3560232094687,2357.3560232094687,2357.3560232094687,2357.3560232094687,2357.3560232094687,2357.3560232094687
165,3044.2297297297428,1569.9482621385046,1569.9482621385046,1569.9482621385046,1569.9482621385046,1569.9482621385046,1569.9482621385046,1569.9482621385046
166,759.170305676865,2105.7307723217764,2105.7307723217764,2105.7307723217764,2105.7307723217764,2105.7307723217764,2105.7307723217764,2105.7307723217764
167,2988.3197969542707,1473.3612539393341,1473.3612539393341,1473.3612539393341,1473.3612539393341,1473.3612539393341,1473.3612539393341,1473.3612539393341
168,1491.1111111110704,305.26109780806576,305.26109780806576,305.26109780806576,305.26109780806576,305.26109780806576,305.26109780806576,305.26109780806576
169,-961.2972972972261,27.29141953342352,27.29141953342352,27.29141953342352,27.29141953342352,27.29141953342352,27.29141953342352,27.29141953342352
170,414.29629629628465,575.6692882991335,575.6692882991335,575.6692882991335,575.6692882991335,575.6692882991335,575.6692882991335,575.6692882991335
171,694.701492537309,-637.1654036924479,-637.1654036924479,-637.1654036924479,-637.1654036924479,-637.1654036924479,-637.1654036924479,-637.1654036924479
172,114.94318181819278,993.9248291571729,993.9248291571729,993.9248291571729,993.9248291571729,993.9248291571729,993.9248291571729,993.9248291571729
173,421.03448275860615,-1030.6194706200245,-1030.6194706200245,-1030.6194706200245,-1030.6194706200245,-1030.6194706200245,-1030.6194706200245,-1030.6194706200245
174,-1077.7118055555609,-357.31751824817417,-357.31751824817417,-357.31751824817417,-357.31751824817417,-357.31751824817417,-357.31751824817417,-357.31751824817417
175,-311.9500000000007,-549.8644043004158,-549.8644043004158,-549.8644043004158,-549.8644043004158,-549.8644043004158,-549.8644043004158,-549.8644043004158
176,-618.875675675676,267.0146203981058,267.0146203981058,267.0146203981058,267.0146203981058,267.0146203981058,267.0146203981058,267.0146203981058
177,197.8762886597671,963.006855081192,963.006855081192,963.006855081192,963.006855081192,963.006855081192,963.006855081192,963.006855081192
178,592.2439024390189,64.26541508783984,64.26541508783984,64.26541508783984,64.26541508783984,64.26541508783984,64.26541508783984,64.26541508783984
179,-52.82634730539498,657.2250040381384,657.2250040381384,657.2250040381384,657.2250040381384,657.2250040381384,657.2250040381384,657.2250040381384
180,282.1000000000085,30.184823441014835,30.184823441014835,30.184823441014835,30.184823441014835,30.184823441014835,30.184823441014835,30.184823441014835
181,24.62727272725089,-482.0766212922843,-482.0766212922843,-482.0766212922843,-482.0766212922843,-482.0766212922843,-482.0766212922843,-482.0766212922843
182,45.67741935486141,-796.8425529234133,-796.8425529234133,-796.8425529234133,-796.8425529234133,-796.8425529234133,-796.8425529234133,-796.8425529234133
183,-269.8583333333495,905.6066996023823,905.6066996023823,905.6066996023823,905.6066996023823,905.6066996023823,905.6066996023823,905.6066996023823
184,554.4920634920662,-376.5956961447918,-376.5956961447918,-376.5956961447918,-376.5956961447918,-376.5956961447918,-376.5956961447918,-376.5956961447918
185,69.24210526316665,511.8081461055241,511.8081461055241,511.8081461055241,511.8081461055241,511.8081461055241,511.8081461055241,511.8081461055241
186,387.0571428571709,253.0346537541028,253.0346537541028,253.0346537541028,253.0346537541028,253.0346537541028,253.0346537541028,253.0346537541028
187,266.5882352941166,208.7891038000183,208.7891038000183,208.7891038000183,208.7891038000183,208.7891038000183,208.7891038000183,208.7891038000183
188,232.9342105262945,-1017.1464445307951,-1017.1464445307951,-1017.1464445307951,-1017.1464445307951,-1017.1464445307951,-1017.1464445307951,-1017.1464445307951
189,-771.2358803986758,462.87514078844714,462.87514078844714,462.87514078844714,462.87514078844714,462.87514078844714,462.87514078844714,462.87514078844714
190,651.4390243902328,-413.2004089979513,-413.2004089979513,-413.2004089979513,-413.2004089979513,-413.2004089979513,-413.2004089979513,-413.2004089979513
191,-75.14529914532072,284.5711529184325,284.5711529184325,284.5711529184325,284.5711529184325,284.5711529184325,284.5711529184325,284.5711529184325
192,-575.3787878788072,159.9002660482051,159.9002660482051,159.9002660482051,159.9002660482051,159.9002660482051,159.9002660482051,159.9002660482051
